"","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y"
"508","otways","U044x2018","U044",0,1,0,0,2018-07-11,2018-09-18,69,2018,-38.620404,143.406915,"Wet or Damp Forests",0,709541.774003447,5722598.22350188
"509","otways","U044x2019","U044",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.620404,143.406915,"Wet or Damp Forests",0,709541.774003447,5722598.22350188
"510","otways","U045x2017","U045",0,1,0,0,2017-07-12,2017-09-01,51,2017,-38.62593304,143.409723,"Wet or Damp Forests",0,709770.146562649,5721978.16058974
"511","otways","U045x2018","U045",0,0,0,0,2018-07-11,2018-09-18,69,2018,-38.62593304,143.409723,"Wet or Damp Forests",0,709770.146562649,5721978.16058974
"512","otways","U045x2019","U045",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.62593304,143.409723,"Wet or Damp Forests",0,709770.146562649,5721978.16058974
"513","otways","U046x2017","U046",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.63235902,143.412098,"Wet or Damp Forests",0,709958.166277854,5721259.53281698
"514","otways","U046x2018","U046",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.63235902,143.412098,"Wet or Damp Forests",0,709958.166277854,5721259.53281698
"515","otways","U046x2019","U046",0,1,0,0,2019-06-15,2019-09-12,89,2019,-38.63235902,143.412098,"Wet or Damp Forests",0,709958.166277854,5721259.53281698
"516","otways","U047x2017","U047",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.63840597,143.415028,"Wet or Damp Forests",0,710195.565603048,5720581.69343245
"517","otways","U047x2018","U047",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.63840597,143.415028,"Wet or Damp Forests",0,710195.565603048,5720581.69343245
"518","otways","U047x2019","U047",0,1,0,0,2019-06-15,2019-09-12,89,2019,-38.63840597,143.415028,"Wet or Damp Forests",0,710195.565603048,5720581.69343245
"519","otways","U048x2017","U048",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.64051603,143.419424,"Wet or Damp Forests",0,710572.049957938,5720337.41948231
"520","otways","U048x2018","U048",1,1,0,0,2018-07-12,2018-09-18,68,2018,-38.64051603,143.419424,"Wet or Damp Forests",0,710572.049957938,5720337.41948231
"521","otways","U048x2019","U048",1,0,0,0,2019-06-15,2019-09-12,89,2019,-38.64051603,143.419424,"Wet or Damp Forests",0,710572.049957938,5720337.41948231
"522","otways","U051x2017","U051",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.61168296,143.410648,"Wet or Damp Forests",0,709892.235786414,5723557.60007794
"523","otways","U051x2018","U051",0,0,0,0,2018-07-11,2018-09-21,72,2018,-38.61168296,143.410648,"Wet or Damp Forests",0,709892.235786414,5723557.60007794
"524","otways","U051x2019","U051",1,1,0,0,2019-06-19,2019-09-11,84,2019,-38.61168296,143.410648,"Wet or Damp Forests",0,709892.235786414,5723557.60007794
"525","otways","U052x2017","U052",0,1,0,0,2017-07-11,2017-08-31,51,2017,-38.61727503,143.414527,"Wet or Damp Forests",0,710213.68800079,5722928.0789451
"526","otways","U052x2018","U052",0,0,1,0,2018-07-11,2018-09-21,72,2018,-38.61727503,143.414527,"Wet or Damp Forests",0,710213.68800079,5722928.0789451
"527","otways","U052x2019","U052",0,0,0,0,2019-06-19,2019-09-11,84,2019,-38.61727503,143.414527,"Wet or Damp Forests",0,710213.68800079,5722928.0789451
"528","otways","U053x2017","U053",0,1,0,0,2017-07-11,2017-08-31,51,2017,-38.62433796,143.418316,"Wet or Damp Forests",0,710522.946416117,5722135.50402544
"529","otways","U053x2018","U053",0,0,0,0,2018-07-11,2018-09-21,72,2018,-38.62433796,143.418316,"Wet or Damp Forests",0,710522.946416117,5722135.50402544
"530","otways","U053x2019","U053",0,1,0,0,2019-06-20,2019-09-11,83,2019,-38.62433796,143.418316,"Wet or Damp Forests",0,710522.946416117,5722135.50402544
"531","otways","U054x2017","U054",0,0,0,0,2017-07-12,2017-08-31,50,2017,-38.62881004,143.421001,"Wet or Damp Forests",0,710743.616350885,5721632.99948579
"532","otways","U054x2018","U054",0,1,0,0,2018-07-11,2018-09-21,72,2018,-38.62881004,143.421001,"Wet or Damp Forests",0,710743.616350885,5721632.99948579
"533","otways","U054x2019","U054",0,1,0,0,2019-06-20,2019-09-11,83,2019,-38.62881004,143.421001,"Wet or Damp Forests",0,710743.616350885,5721632.99948579
"534","otways","U055x2017","U055",0,1,1,0,2017-07-11,2017-08-31,51,2017,-38.634124,143.424162,"Wet or Damp Forests",0,711003.224161915,5721035.95513417
"535","otways","U055x2018","U055",0,1,0,0,2018-07-10,2018-09-21,73,2018,-38.634124,143.424162,"Wet or Damp Forests",0,711003.224161915,5721035.95513417
"536","otways","U055x2019","U055",1,1,1,0,2019-06-19,2019-09-11,84,2019,-38.634124,143.424162,"Wet or Damp Forests",0,711003.224161915,5721035.95513417
"537","otways","U056x2017","U056",1,1,0,0,2017-07-10,2017-09-01,53,2017,-38.64074,143.426496,"Wet or Damp Forests",0,711186.978027234,5720296.29670706
"538","otways","U056x2018","U056",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.64074,143.426496,"Wet or Damp Forests",0,711186.978027234,5720296.29670706
"539","otways","U056x2019","U056",1,0,0,0,2019-06-15,2019-09-12,89,2019,-38.64074,143.426496,"Wet or Damp Forests",0,711186.978027234,5720296.29670706
"540","otways","U058x2017","U058",1,1,0,0,2017-07-06,2017-09-02,58,2017,-38.60355763,143.4148939,"Wet or Damp Forests",0,710285.701014518,5724449.67296368
"541","otways","U059x2017","U059",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.61001597,143.416464,"Wet or Damp Forests",0,710403.567046217,5723729.29074297
"542","otways","U059x2018","U059",0,1,0,0,2018-07-11,2018-09-21,72,2018,-38.61001597,143.416464,"Wet or Damp Forests",0,710403.567046217,5723729.29074297
"543","otways","U059x2019","U059",0,0,0,0,2019-06-19,2019-09-11,84,2019,-38.61001597,143.416464,"Wet or Damp Forests",0,710403.567046217,5723729.29074297
"544","otways","U060x2017","U060",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.61631799,143.420735,"Wet or Damp Forests",0,710757.043375096,5723020.05292805
"545","otways","U060x2018","U060",0,1,0,0,2018-07-10,2018-09-21,73,2018,-38.61631799,143.420735,"Wet or Damp Forests",0,710757.043375096,5723020.05292805
"546","otways","U061x2017","U061",0,1,0,0,2017-07-12,2017-07-30,18,2017,-38.62110104,143.423623,"Wet or Damp Forests",0,710994.492010246,5722482.56273266
"547","otways","U061x2018","U061",0,1,0,0,2018-07-11,2018-09-21,72,2018,-38.62110104,143.423623,"Wet or Damp Forests",0,710994.492010246,5722482.56273266
"548","otways","U062x2017","U062",0,1,0,1,2017-07-12,2017-08-31,50,2017,-38.62648397,143.427457,"Wet or Damp Forests",0,711312.505826954,5721876.30627004
"549","otways","U062x2018","U062",1,1,0,1,2018-07-12,2018-09-21,71,2018,-38.62648397,143.427457,"Wet or Damp Forests",0,711312.505826954,5721876.30627004
"550","otways","U062x2019","U062",1,1,0,0,2019-06-19,2019-09-11,84,2019,-38.62648397,143.427457,"Wet or Damp Forests",0,711312.505826954,5721876.30627004
"551","otways","U063x2017","U063",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.631795,143.431013,"Wet or Damp Forests",0,711606.477872491,5721278.65604639
"552","otways","U063x2018","U063",0,0,0,1,2018-07-12,2018-09-21,71,2018,-38.631795,143.431013,"Wet or Damp Forests",0,711606.477872491,5721278.65604639
"553","otways","U063x2019","U063",1,0,0,0,2019-06-20,2019-09-11,83,2019,-38.631795,143.431013,"Wet or Damp Forests",0,711606.477872491,5721278.65604639
"554","otways","U064x2017","U064",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.63516101,143.435004,"Wet or Damp Forests",0,711944.000793281,5720895.85817724
"555","otways","U064x2018","U064",0,1,0,0,2018-07-12,2018-09-21,71,2018,-38.63516101,143.435004,"Wet or Damp Forests",0,711944.000793281,5720895.85817724
"556","otways","U064x2019","U064",0,0,0,0,2019-06-20,2019-09-11,83,2019,-38.63516101,143.435004,"Wet or Damp Forests",0,711944.000793281,5720895.85817724
"557","otways","U065x2017","U065",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.59491303,143.419875,"Dry Forests",0,710744.801117999,5725397.67249452
"558","otways","U065x2018","U065",0,1,0,0,2018-07-12,2018-09-19,69,2018,-38.59491303,143.419875,"Dry Forests",0,710744.801117999,5725397.67249452
"559","otways","U065x2019","U065",1,1,0,0,2019-06-18,2019-09-15,89,2019,-38.59491303,143.419875,"Dry Forests",0,710744.801117999,5725397.67249452
"560","otways","U066x2017","U066",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.60070804,143.42211,"Wet or Damp Forests",0,710922.499262479,5724749.37548196
"561","otways","U066x2018","U066",0,1,0,0,2018-07-11,2018-09-18,69,2018,-38.60070804,143.42211,"Wet or Damp Forests",0,710922.499262479,5724749.37548196
"562","otways","U066x2019","U066",0,1,0,0,2019-06-18,2019-08-15,58,2019,-38.60070804,143.42211,"Wet or Damp Forests",0,710922.499262479,5724749.37548196
"563","otways","U067x2017","U067",0,0,0,0,2017-07-11,2017-09-02,53,2017,-38.60299403,143.425453,"Wet or Damp Forests",0,711206.948794637,5724487.97433895
"564","otways","U067x2018","U067",1,0,0,0,2018-07-09,2018-09-17,70,2018,-38.60299403,143.425453,"Wet or Damp Forests",0,711206.948794637,5724487.97433895
"565","otways","U067x2019","U067",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60299403,143.425453,"Wet or Damp Forests",0,711206.948794637,5724487.97433895
"566","otways","U072x2017","U072",0,1,0,0,2017-07-11,2017-08-31,51,2017,-38.63565202,143.441495,"Wet or Damp Forests",0,712507.605973274,5720826.34005441
"567","otways","U072x2018","U072",0,1,0,0,2018-07-12,2018-09-21,71,2018,-38.63565202,143.441495,"Wet or Damp Forests",0,712507.605973274,5720826.34005441
"568","otways","U072x2019","U072",0,0,0,0,2019-06-19,2019-09-15,88,2019,-38.63565202,143.441495,"Wet or Damp Forests",0,712507.605973274,5720826.34005441
"569","otways","U073x2017","U073",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.59248102,143.425842,"Wet or Damp Forests",0,711271.664384843,5725653.87241551
"570","otways","U073x2018","U073",1,1,0,0,2018-07-12,2018-09-19,69,2018,-38.59248102,143.425842,"Wet or Damp Forests",0,711271.664384843,5725653.87241551
"571","otways","U073x2019","U073",0,0,0,0,2019-06-18,2019-09-15,89,2019,-38.59248102,143.425842,"Wet or Damp Forests",0,711271.664384843,5725653.87241551
"572","otways","U074x2017","U074",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.59851902,143.428794,"Dry Forests",0,711511.063089931,5724976.94175585
"573","otways","U074x2018","U074",1,1,0,0,2018-07-11,2018-09-19,70,2018,-38.59851902,143.428794,"Dry Forests",0,711511.063089931,5724976.94175585
"574","otways","U074x2019","U074",0,0,0,0,2019-06-18,2019-09-15,89,2019,-38.59851902,143.428794,"Dry Forests",0,711511.063089931,5724976.94175585
"575","otways","U075x2017","U075",0,0,0,0,2017-07-11,2017-08-31,51,2017,-38.60401101,143.432695,"Wet or Damp Forests",0,711834.670394885,5724358.41063001
"576","otways","U075x2018","U075",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.60401101,143.432695,"Wet or Damp Forests",0,711834.670394885,5724358.41063001
"577","otways","U075x2019","U075",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60401101,143.432695,"Wet or Damp Forests",0,711834.670394885,5724358.41063001
"578","otways","U080x2017","U080",0,1,0,0,2017-07-05,2017-08-31,57,2017,-38.63076696,143.451215,"Wet or Damp Forests",0,713368.239343622,5721345.94596508
"579","otways","U080x2018","U080",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.63076696,143.451215,"Wet or Damp Forests",0,713368.239343622,5721345.94596508
"580","otways","U080x2019","U080",0,0,0,0,2019-06-20,2019-09-13,85,2019,-38.63076696,143.451215,"Wet or Damp Forests",0,713368.239343622,5721345.94596508
"581","otways","U081x2017","U081",1,1,0,0,2017-07-06,2017-09-02,58,2017,-38.58973302,143.433468,"Dry Forests",0,711944.002726675,5725941.2799768
"582","otways","U081x2018","U081",0,1,0,0,2018-07-11,2018-09-19,70,2018,-38.58973302,143.433468,"Dry Forests",0,711944.002726675,5725941.2799768
"583","otways","U081x2019","U081",0,1,0,0,2019-06-18,2019-07-03,15,2019,-38.58973302,143.433468,"Dry Forests",0,711944.002726675,5725941.2799768
"584","otways","U082x2017","U082",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.59445002,143.43702,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712239.509312372,5725409.55245356
"585","otways","U082x2018","U082",0,0,0,0,2018-07-11,2018-09-19,70,2018,-38.59445002,143.43702,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712239.509312372,5725409.55245356
"586","otways","U083x2017","U083",0,0,0,0,2017-07-09,2017-08-31,53,2017,-38.60131321,143.440892,"Wet or Damp Forests",0,712556.509973056,5724638.87381441
"587","otways","U083x2018","U083",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.60131321,143.440892,"Wet or Damp Forests",0,712556.509973056,5724638.87381441
"588","otways","U083x2019","U083",1,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60131321,143.440892,"Wet or Damp Forests",0,712556.509973056,5724638.87381441
"589","otways","U084x2017","U084",0,1,0,0,2017-07-09,2017-08-31,53,2017,-38.60601797,143.443544,"Wet or Damp Forests",0,712773.578497311,5724110.56481616
"590","otways","U084x2018","U084",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.60601797,143.443544,"Wet or Damp Forests",0,712773.578497311,5724110.56481616
"591","otways","U084x2019","U084",0,1,0,0,2019-06-19,2019-09-13,86,2019,-38.60601797,143.443544,"Wet or Damp Forests",0,712773.578497311,5724110.56481616
"592","otways","U085x2017","U085",0,0,0,0,2017-07-09,2017-08-31,53,2017,-38.61261604,143.447835,"Wet or Damp Forests",0,713127.737102497,5723368.31068325
"593","otways","U085x2018","U085",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.61261604,143.447835,"Wet or Damp Forests",0,713127.737102497,5723368.31068325
"594","otways","U085x2019","U085",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.61261604,143.447835,"Wet or Damp Forests",0,713127.737102497,5723368.31068325
"595","otways","U086x2017","U086",0,0,0,0,2017-07-09,2017-08-31,53,2017,-38.618377,143.454488,"Wet or Damp Forests",0,713689.973673303,5722713.44558069
"596","otways","U086x2018","U086",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.618377,143.454488,"Wet or Damp Forests",0,713689.973673303,5722713.44558069
"597","otways","U086x2019","U086",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.618377,143.454488,"Wet or Damp Forests",0,713689.973673303,5722713.44558069
"598","otways","U087x2017","U087",0,1,0,0,2017-07-05,2017-08-31,57,2017,-38.62440401,143.453268,"Wet or Damp Forests",0,713565.856706517,5722047.36985394
"599","otways","U087x2018","U087",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.62440401,143.453268,"Wet or Damp Forests",0,713565.856706517,5722047.36985394
"600","otways","U087x2019","U087",0,1,0,0,2019-06-19,2019-09-13,86,2019,-38.62440401,143.453268,"Wet or Damp Forests",0,713565.856706517,5722047.36985394
"601","otways","U088x2017","U088",0,0,0,0,2017-07-05,2017-08-31,57,2017,-38.62961504,143.45639,"Wet or Damp Forests",0,713822.187208102,5721461.74080726
"602","otways","U088x2018","U088",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.62961504,143.45639,"Wet or Damp Forests",0,713822.187208102,5721461.74080726
"603","otways","U088x2019","U088",1,1,0,0,2019-06-20,2019-09-13,85,2019,-38.62961504,143.45639,"Wet or Damp Forests",0,713822.187208102,5721461.74080726
"604","otways","U089x2017","U089",0,0,0,0,2017-07-06,2017-09-02,58,2017,-38.588348,143.43969,"Wet or Damp Forests",0,712490.068955209,5726080.61253744
"605","otways","U089x2018","U089",0,1,0,0,2018-07-11,2018-09-19,70,2018,-38.588348,143.43969,"Wet or Damp Forests",0,712490.068955209,5726080.61253744
"606","otways","U089x2019","U089",1,0,0,0,2019-06-18,2019-09-15,89,2019,-38.588348,143.43969,"Wet or Damp Forests",0,712490.068955209,5726080.61253744
"607","otways","U090x2017","U090",0,1,0,0,2017-07-06,2017-09-02,58,2017,-38.593109,143.443589,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712815.641549146,5725543.17575632
"608","otways","U090x2018","U090",1,0,0,0,2018-07-11,2018-09-19,70,2018,-38.593109,143.443589,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712815.641549146,5725543.17575632
"609","otways","U090x2019","U090",1,1,0,0,2019-06-18,2019-09-15,89,2019,-38.593109,143.443589,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712815.641549146,5725543.17575632
"610","otways","U093x2017","U093",0,1,0,0,2017-07-05,2017-08-31,57,2017,-38.61139102,143.454183,"Wet or Damp Forests",0,713684.155645907,5723489.50523055
"611","otways","U093x2018","U093",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.61139102,143.454183,"Wet or Damp Forests",0,713684.155645907,5723489.50523055
"612","otways","U093x2019","U093",0,1,0,0,2019-06-19,2019-09-13,86,2019,-38.61139102,143.454183,"Wet or Damp Forests",0,713684.155645907,5723489.50523055
"613","otways","U094x2017","U094",0,0,0,0,2017-07-05,2017-08-31,57,2017,-38.61528097,143.45615,"Wet or Damp Forests",0,713843.887583743,5723053.19024756
"614","otways","U094x2018","U094",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.61528097,143.45615,"Wet or Damp Forests",0,713843.887583743,5723053.19024756
"615","otways","U094x2019","U094",1,0,0,0,2019-06-19,2019-09-13,86,2019,-38.61528097,143.45615,"Wet or Damp Forests",0,713843.887583743,5723053.19024756
"616","otways","U095x2017","U095",0,1,0,0,2017-07-05,2017-08-31,57,2017,-38.62091303,143.45691,"Wet or Damp Forests",0,713893.326176058,5722426.33542043
"617","otways","U095x2018","U095",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.62091303,143.45691,"Wet or Damp Forests",0,713893.326176058,5722426.33542043
"618","otways","U095x2019","U095",1,1,0,0,2019-06-19,2019-09-13,86,2019,-38.62091303,143.45691,"Wet or Damp Forests",0,713893.326176058,5722426.33542043
"619","otways","U096x2017","U096",1,1,0,0,2017-07-05,2017-08-31,57,2017,-38.62974596,143.464648,"Wet or Damp Forests",0,714540.732134325,5721427.92428354
"620","otways","U096x2018","U096",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.62974596,143.464648,"Wet or Damp Forests",0,714540.732134325,5721427.92428354
"621","otways","UND1x2018","UND1",0,0,0,0,2018-07-11,2018-09-21,72,2018,-38.60676103,143.417604,"Dry Forests",0,710512.358239963,5724087.92762363
"622","otways","UND1x2019","UND1",0,1,0,0,2019-06-18,2019-09-13,87,2019,-38.60676103,143.417604,"Dry Forests",0,710512.358239963,5724087.92762363
"623","otways","UND10x2018","UND10",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.63822199,143.464519,"Wet or Damp Forests",1,714504.222077914,5720487.49735052
"624","otways","UND10x2019","UND10",1,1,0,0,2019-06-20,2019-09-13,85,2019,-38.63822199,143.464519,"Wet or Damp Forests",1,714504.222077914,5720487.49735052
"625","otways","UND11x2018","UND11",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.63610104,143.468368,"Wet or Damp Forests",1,714845.609333614,5720713.88394543
"626","otways","UND11x2019","UND11",1,1,0,0,2019-06-20,2019-09-13,85,2019,-38.63610104,143.468368,"Wet or Damp Forests",1,714845.609333614,5720713.88394543
"627","otways","UND2x2018","UND2",0,0,0,0,2018-07-11,2018-09-21,72,2018,-38.60374798,143.419732,"Dry Forests",0,710706.495153536,5724417.44874237
"628","otways","UND2x2019","UND2",0,1,0,0,2019-06-18,2019-09-13,87,2019,-38.60374798,143.419732,"Dry Forests",0,710706.495153536,5724417.44874237
"629","otways","UND3x2018","UND3",1,1,0,0,2018-07-09,2018-09-17,70,2018,-38.60136601,143.43067,"Wet or Damp Forests",0,711666.088147789,5724656.64098614
"630","otways","UND3x2019","UND3",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60136601,143.43067,"Wet or Damp Forests",0,711666.088147789,5724656.64098614
"631","otways","UND4x2018","UND4",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.60210102,143.436607,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712180.994143037,5724561.35446532
"632","otways","UND4x2019","UND4",0,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60210102,143.436607,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712180.994143037,5724561.35446532
"633","otways","UND5x2018","UND5",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.60305798,143.444823,"Wet or Damp Forests",0,712893.715276216,5724436.11602446
"634","otways","UND5x2019","UND5",0,1,0,0,2019-06-19,2019-09-13,86,2019,-38.60305798,143.444823,"Wet or Damp Forests",0,712893.715276216,5724436.11602446
"635","otways","UND6x2018","UND6",1,0,0,0,2018-07-09,2018-09-17,70,2018,-38.60863496,143.446724,"Wet or Damp Forests",0,713042.773081148,5723812.73619987
"636","otways","UND6x2019","UND6",1,0,0,0,2019-06-19,2019-09-13,86,2019,-38.60863496,143.446724,"Wet or Damp Forests",0,713042.773081148,5723812.73619987
"637","otways","UND8x2018","UND8",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.63357004,143.45652,"Wet or Damp Forests",0,713821.74823865,5721022.48505195
"638","otways","UND8x2019","UND8",1,1,0,0,2019-06-20,2019-09-13,85,2019,-38.63357004,143.45652,"Wet or Damp Forests",0,713821.74823865,5721022.48505195
"639","otways","UND9x2018","UND9",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.63610699,143.460699,"Wet or Damp Forests",1,714177.993991564,5720731.16430732
"640","otways","UND9x2019","UND9",1,1,0,0,2019-06-20,2019-09-13,85,2019,-38.63610699,143.460699,"Wet or Damp Forests",1,714177.993991564,5720731.16430732
"641","otways","UNE2x2018","UNE2",0,0,0,1,2018-07-11,2018-09-18,69,2018,-38.614768,143.39256,"Dry Forests",0,708308.20228914,5723256.43056462
"642","otways","UNE2x2019","UNE2",0,1,0,1,2019-06-16,2019-09-12,88,2019,-38.614768,143.39256,"Dry Forests",0,708308.20228914,5723256.43056462
"643","otways","UNE3x2018","UNE3",0,1,0,0,2018-07-11,2018-09-18,69,2018,-38.62393504,143.404838,"Wet or Damp Forests",0,709350.65727641,5722211.07113698
"644","otways","UNE3x2019","UNE3",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.62393504,143.404838,"Wet or Damp Forests",0,709350.65727641,5722211.07113698
"645","otways","UNE4x2018","UNE4",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.62963197,143.408766,"Wet or Damp Forests",0,709676.046807407,5721569.82007924
"646","otways","UNE4x2019","UNE4",1,0,0,0,2019-06-16,2019-09-12,88,2019,-38.62963197,143.408766,"Wet or Damp Forests",0,709676.046807407,5721569.82007924
"647","otways","UNE5x2018","UNE5",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.63577104,143.409742,"Wet or Damp Forests",0,709743.114481508,5720886.23788341
"648","otways","UNE5x2019","UNE5",0,0,0,0,2019-06-15,2019-09-12,89,2019,-38.63577104,143.409742,"Wet or Damp Forests",0,709743.114481508,5720886.23788341
"649","otways","UNE6x2018","UNE6",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.64414498,143.430237,"Wet or Damp Forests",0,711502.59895191,5719909.76675059
"650","otways","UNE6x2019","UNE6",0,1,0,0,2019-06-15,2019-09-12,89,2019,-38.64414498,143.430237,"Wet or Damp Forests",0,711502.59895191,5719909.76675059
"651","otways","UNE7x2018","UNE7",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.64714604,143.435752,"Wet or Damp Forests",0,711973.783285237,5719563.95216378
"652","otways","UNE7x2019","UNE7",1,1,0,0,2019-06-15,2019-09-12,89,2019,-38.64714604,143.435752,"Wet or Damp Forests",0,711973.783285237,5719563.95216378
"653","otways","UNH1x2018","UNH1",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.61724603,143.367512,"Heathy Woodlands",0,706120.023634704,5723037.98178889
"654","otways","UNH1x2019","UNH1",1,0,1,0,2019-06-13,2019-09-10,89,2019,-38.61724603,143.367512,"Heathy Woodlands",0,706120.023634704,5723037.98178889
"655","otways","UNH2x2018","UNH2",1,0,0,0,2018-07-09,2018-09-13,66,2018,-38.62327898,143.369209,"Heathy Woodlands",0,706250.495515586,5722364.60061792
"656","otways","UNH2x2019","UNH2",0,0,0,0,2019-06-13,2019-07-03,20,2019,-38.62327898,143.369209,"Heathy Woodlands",0,706250.495515586,5722364.60061792
"657","otways","UNH3x2018","UNH3",0,0,0,0,2018-07-09,2018-09-13,66,2018,-38.62885304,143.370733,"Heathy Woodlands",0,706367.195554844,5721742.53503338
"658","otways","UNH3x2019","UNH3",0,0,0,0,2019-06-13,2019-07-03,20,2019,-38.62885304,143.370733,"Heathy Woodlands",0,706367.195554844,5721742.53503338
"659","otways","UNH4x2018","UNH4",1,0,0,0,2018-07-09,2018-09-13,66,2018,-38.633821,143.364951,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705849.604817844,5721204.15955618
"660","otways","UNH4x2019","UNH4",0,0,0,0,2019-06-13,2019-07-03,20,2019,-38.633821,143.364951,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705849.604817844,5721204.15955618
"661","otways","UNH5x2018","UNH5",0,0,0,0,2018-07-09,2018-09-13,66,2018,-38.636742,143.365785,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705913.844411292,5720878.09946608
"662","otways","UNH5x2019","UNH5",0,0,0,0,2019-06-13,2019-07-03,20,2019,-38.636742,143.365785,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705913.844411292,5720878.09946608
"663","otways","UNL1x2018","UNL1",0,0,0,0,2018-07-12,2018-09-19,69,2018,-38.59428498,143.430989,"Dry Forests",0,711714.68537786,5725441.7986991
"664","otways","UNL1x2019","UNL1",1,1,0,0,2019-06-18,2019-09-15,89,2019,-38.59428498,143.430989,"Dry Forests",0,711714.68537786,5725441.7986991
"665","otways","UNL2x2018","UNL2",0,1,0,0,2018-07-12,2018-09-19,69,2018,-38.59605499,143.425257,"Dry Forests",0,711210.228713969,5725258.55957583
"666","otways","UNL2x2019","UNL2",1,1,0,0,2019-06-18,2019-09-15,89,2019,-38.59605499,143.425257,"Dry Forests",0,711210.228713969,5725258.55957583
"667","otways","UNL3x2018","UNL3",0,1,0,0,2018-07-12,2018-09-19,69,2018,-38.59872303,143.421091,"Wet or Damp Forests",0,710839.56210181,5724972.02461992
"668","otways","UNL3x2019","UNL3",1,1,0,0,2019-06-18,2019-09-13,87,2019,-38.59872303,143.421091,"Wet or Damp Forests",0,710839.56210181,5724972.02461992
"669","otways","UNM1x2018","UNM1",1,1,0,0,2018-07-09,2018-09-12,65,2018,-38.64153997,143.361808,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705553.935540438,5720354.5188552
"670","otways","UNM1x2019","UNM1",1,1,0,0,2019-06-14,2019-09-10,88,2019,-38.64153997,143.361808,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,705553.935540438,5720354.5188552
"671","otways","UNM2x2018","UNM2",1,0,0,0,2018-07-09,2018-09-12,65,2018,-38.64146998,143.3688,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,706162.744021806,5720346.58867747
