"","station_year","fox","cat","potoroo_ln","bandicoot_sb","station","date_end","date_start","year","latitude","longitude","region","data_source","survey_duration","block","X_EVCNAME","XGROUPNAME","evc_mod","EFG_NAME","efg_mod","tsf","wetness","ruggedness","elevation","npp","bio1_temperature","bio12_rainfall","bio32_moisture","dist_nnv","dist_farmland","dist_plantation","foxbaits","treatment","rainfall_actual_prior_18months","rainfall_median_prior_18months","rain_diff_percent"
"3783","T039_2019",0,0,1,0,"T039","2019-09-09","2019-06-08",2019,-38.7346,143.4705,"otways","matt",93,"south","Wet Sands Thicket","Riparian Scrubs or Swampy Scrubs and Woodlands","Wet or Damp Forests","Damp Scrub","Tall Mist Forest",89,6.78457164764404,1.89164733886719,226.690444946289,5.19827556610107,12.821,1328.5176,1,2706.38167665711,2410.17734949441,2318.57239222013,7,"treatment",1785.07818181818,1586.43454545455,12.5050387841714
"3784","T040_2018",0,1,0,0,"T040","2018-09-10","2018-06-29",2018,-38.73962702,143.466956,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.29689931869507,2.7578239440918,213.294998168945,7.90591955184937,12.7524,1369.8685,1,2170.18097923798,2080.99597788422,1728.46942172419,6,"treatment",1737.925,1635.99166666667,6.14697533740916
"3785","T040_2019",0,1,0,0,"T040","2019-09-09","2019-06-08",2019,-38.7396,143.467,"otways","matt",93,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,7.29689931869507,1.90845108032227,209.043853759766,7.90591955184937,12.7524,1369.8685,1,2170.18097923798,2080.99597788422,1728.46942172419,6,"treatment",1786.10303030303,1588.80909090909,12.4012976685553
"3786","T041_2017",0,0,0,0,"T041","2017-08-27","2017-06-23",2017,-38.68459001,143.476347,"otways","matt",65,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,5.61117029190063,2.11602020263672,321.043975830078,8.78970432281494,11.9566,1746.6798,1,2691.24351535564,519.259357486397,1240.81393042136,0,"treatment",1792.05555555556,1610.63333333333,11.3239041936143
"3787","T041_2018",1,1,0,1,"T041","2018-09-11","2018-07-01",2018,-38.68459001,143.476347,"otways","matt",72,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,5.61117029190063,2.11602020263672,321.043975830078,8.78970432281494,11.9566,1746.6798,1,2691.24351535564,519.259357486397,1240.81393042136,11,"treatment",1735.41730769231,1626.32403846154,6.62154198825333
"3788","T041_2019",0,1,0,0,"T041","2019-09-07","2019-06-10",2019,-38.6846,143.4763,"otways","matt",89,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,5.61117029190063,2.11602020263672,321.043975830078,8.78970432281494,11.9566,1746.6798,1,2691.24351535564,519.259357486397,1240.81393042136,11,"treatment",1823.74772727273,1619.46818181818,12.594928233738
"3789","T042_2017",0,1,0,0,"T042","2017-08-27","2017-06-23",2017,-38.691635,143.476991,"otways","matt",65,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.31928300857544,2.92174530029297,272.655456542969,8.78970146179199,12.2003,1637.2811,1,3281.33632908646,935.87515661967,1802.96373546152,0,"treatment",1790.16,1604.42,11.5937328799711
"3790","T042_2018",1,1,1,0,"T042","2018-09-11","2018-06-30",2018,-38.691635,143.476991,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.31928300857544,2.92174530029297,272.655456542969,8.78970146179199,12.2003,1637.2811,1,3281.33632908646,935.87515661967,1802.96373546152,12,"treatment",1687.0652173913,1596.68086956522,5.58209640006472
"3791","T042_2019",0,1,0,0,"T042","2019-09-07","2019-06-10",2019,-38.6916,143.477,"otways","matt",89,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.31928300857544,2.92174530029297,272.655456542969,8.78970146179199,12.2003,1637.2811,1,3281.33632908646,935.87515661967,1802.96373546152,12,"treatment",1786.02542372881,1585.29350282486,12.6385793870505
"3792","T043_2017",0,0,0,0,"T043","2017-08-29","2017-06-23",2017,-38.69652399,143.477655,"otways","matt",67,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,6.31895446777344,3.21927261352539,196.984558105469,8.18831634521484,12.5691,1442.5424,1,3661.42978919297,1428.64013557212,2284.72627709799,0,"treatment",1801.48823529412,1637.47058823529,10.0345309357946
"3793","T043_2018",0,1,0,0,"T043","2018-09-11","2018-06-30",2018,-38.69652399,143.477655,"otways","matt",73,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,6.31895446777344,3.21927261352539,196.984558105469,8.18831634521484,12.5691,1442.5424,1,3661.42978919297,1428.64013557212,2284.72627709799,10,"treatment",1688.60275229358,1598.22798165138,5.57893785034527
"3794","T043_2019",0,1,0,0,"T043","2019-09-07","2019-06-10",2019,-38.6965,143.4777,"otways","matt",89,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.31895446777344,3.51107597351074,198.29914855957,8.18831634521484,12.5691,1442.5424,1,3661.42978919297,1428.64013557212,2284.72627709799,10,"treatment",1817.84927536232,1612.22536231884,12.7485242067194
"3795","T044_2017",1,0,0,0,"T044","2017-08-29","2017-06-23",2017,-38.703096,143.476584,"otways","matt",67,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,7.74028444290161,1.43303108215332,176.513793945312,8.18831634521484,12.5691,1442.5424,1,3524.40083722747,2080.16443740378,2897.43634154844,0,"treatment",1790.62258064516,1609.75322580645,11.2734320887777
"3796","T044_2018",0,0,0,0,"T044","2018-09-12","2018-06-30",2018,-38.70312098,143.476497,"otways","matt",74,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,7.74028444290161,1.43303108215332,176.513793945312,8.18831634521484,12.5691,1442.5424,1,3524.40083722747,2080.16443740378,2897.43634154844,10,"treatment",1683.82269503546,1594.77269503546,5.51095874391124
"3797","T044_2019",0,1,0,0,"T044","2019-09-07","2019-06-07",2019,-38.7031,143.4766,"otways","matt",92,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,7.74028444290161,2.21646690368652,175.012222290039,8.18831634521484,12.5691,1442.5424,1,3524.40083722747,2080.16443740378,2897.43634154844,10,"treatment",1770.9,1573.09803921569,12.5585098198269
"3798","T045_2017",1,1,0,0,"T045","2017-08-29","2017-06-30",2017,-38.70870399,143.47676,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,7.29315423965454,3.97994613647461,183.384048461914,8.18831634521484,12.9068,1265.8967,1,3450.93097114313,2685.63811773308,3417.81139332226,0,"treatment",1778.53529411765,1609.77352941176,10.5040800771958
"3799","T045_2018",0,0,0,0,"T045","2018-09-12","2018-06-30",2018,-38.70871003,143.47685,"otways","matt",74,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.29315423965454,3.3661060333252,179.684143066406,8.18831634521484,12.9068,1265.8967,1,3450.93097114313,2685.63811773308,3417.81139332226,11,"treatment",1732.49344262295,1628.02295081967,6.36005679900909
"3800","T045_2019",1,0,0,0,"T045","2019-09-07","2019-06-10",2019,-38.7087,143.4766,"otways","matt",89,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.89132642745972,3.01057624816895,187.413558959961,8.18831634521484,12.9068,1265.8967,1,3450.93097114313,2685.63811773308,3417.81139332226,11,"treatment",1849.70476190476,1646.8619047619,12.2989525954217
"3801","T046_2017",1,1,0,0,"T046","2017-08-27","2017-06-27",2017,-38.71595501,143.473711,"otways","matt",61,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,7.27918529510498,1.55616188049316,222.80485534668,8.18831634521484,12.8752,1289.9603,1,2963.80804433886,2976.63907314785,3324.89223044987,0,"treatment",1776.82307692308,1604.02692307692,10.7840653947059
"3802","T046_2018",0,1,0,0,"T046","2018-09-11","2018-06-30",2018,-38.71610497,143.473574,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.27918529510498,2.02964973449707,228.074447631836,8.18831634521484,12.8752,1289.9603,1,2963.80804433886,2976.63907314785,3324.89223044987,10,"treatment",1689.87462686567,1595.68059701493,5.83487979831975
"3803","T046_2019",0,1,0,0,"T046","2019-09-08","2019-06-11",2019,-38.716,143.4736,"otways","matt",89,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,7.27918529510498,1.54115867614746,223.331558227539,8.18831634521484,12.8752,1289.9603,1,2963.80804433886,2976.63907314785,3324.89223044987,10,"treatment",1795.5125,1600.315625,12.1722707262385
"3804","T048_2017",0,1,0,0,"T048","2017-08-28","2017-06-28",2017,-38.72832502,143.474666,"otways","matt",61,"south","Wet Heathland","Heathlands","Heathlands","Heathland (sands) (general)","Heathland (sands) (general)",87,5.80629444122314,2.56522750854492,209.744857788086,8.18831634521484,12.8662,1301.5718,1,3052.37477704983,2827.39542465838,2983.66455954712,0,"treatment",1793.125,1613.4,11.1590907659012
"3805","T048_2018",0,1,1,0,"T048","2018-09-10","2018-07-04",2018,-38.72832502,143.474666,"otways","matt",68,"south","Wet Heathland","Heathlands","Heathlands","Heathland (sands) (general)","Heathland (sands) (general)",88,5.80629444122314,2.56522750854492,209.744857788086,8.18831634521484,12.8662,1301.5718,1,3052.37477704983,2827.39542465838,2983.66455954712,6,"treatment",1759.31282051282,1643.74615384615,6.96289599948584
"3806","T048_2019",0,0,1,0,"T048","2019-09-09","2019-06-08",2019,-38.7284,143.4747,"otways","matt",93,"south","Wet Heathland","Heathlands","Heathlands","Heathland (sands) (general)","Heathland (sands) (general)",89,5.80629444122314,2.54314422607422,210.465316772461,8.18831634521484,12.8662,1301.5718,1,3052.37477704983,2827.39542465838,2983.66455954712,6,"treatment",1802.63333333333,1604.58194444444,12.308839052065
"3807","T049_2017",1,0,0,0,"T049","2017-08-28","2017-06-28",2017,-38.734318,143.475399,"otways","matt",61,"south","Wet Sands Thicket","Riparian Scrubs or Swampy Scrubs and Woodlands","Wet or Damp Forests","Damp Scrub","Tall Mist Forest",87,7.48069429397583,1.80438232421875,258.706878662109,8.18831634521484,12.8662,1301.5718,1,2574.3792463431,2574.17874597818,2318.12222090644,0,"treatment",1738.8,1563.88125,11.2055746689853
"3808","T049_2019",1,0,0,0,"T049","2019-09-09","2019-06-08",2019,-38.7343,143.4755,"otways","matt",93,"south","Wet Sands Thicket","Riparian Scrubs or Swampy Scrubs and Woodlands","Wet or Damp Forests","Damp Scrub","Tall Mist Forest",89,7.48069429397583,1.9750919342041,256.005950927734,8.18831634521484,12.8662,1301.5718,1,2574.3792463431,2574.17874597818,2318.12222090644,6,"treatment",1769.03953488372,1573.67558139535,12.4087853795084
"3809","T050_2017",0,1,0,0,"T050","2017-08-28","2017-06-27",2017,-38.73914899,143.475508,"otways","matt",62,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.82909107208252,3.86137771606445,208.33479309082,7.90591955184937,12.8104,1336.2198,1,2082.84245894587,2057.36398938727,1799.06187082442,0,"treatment",1792.46363636364,1611.33181818182,11.2474893974985
"3810","T050_2018",0,1,0,0,"T050","2018-09-10","2018-07-04",2018,-38.73899401,143.47549,"otways","matt",68,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.66947984695435,3.02438354492188,216.349136352539,7.90591955184937,12.8104,1336.2198,1,2082.84245894587,2057.36398938727,1799.06187082442,6,"treatment",1729.89166666667,1636.07291666667,5.67414664323055
"3811","T050_2019",0,1,0,0,"T050","2019-09-09","2019-06-08",2019,-38.7391,143.4755,"otways","matt",93,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,5.82909107208252,3.86137771606445,208.33479309082,7.90591955184937,12.8104,1336.2198,1,2082.84245894587,2057.36398938727,1799.06187082442,6,"treatment",1794.97857142857,1590.4125,12.8361523926508
"3812","T051_2017",0,0,0,0,"T051","2017-08-30","2017-06-29",2017,-38.68376004,143.484414,"otways","matt",62,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.28759431838989,3.85468673706055,328.982269287109,8.75645160675049,12.2128,1619.4891,1,3081.41271288284,1224.7471727857,1851.02863376416,0,"treatment",1800.6,1612.845,11.6680554703037
"3813","T051_2018",0,1,0,0,"T051","2018-09-11","2018-07-04",2018,-38.68376004,143.484414,"otways","matt",69,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.28759431838989,3.85468673706055,328.982269287109,8.75645160675049,12.2128,1619.4891,1,3081.41271288284,1224.7471727857,1851.02863376416,10,"treatment",1745.73698630137,1642.49863013699,6.21099845850877
"3814","T051_2019",0,0,0,0,"T051","2019-09-08","2019-06-10",2019,-38.6838,143.4844,"otways","matt",90,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.28759431838989,3.85468673706055,328.982269287109,8.75645160675049,12.2128,1619.4891,1,3081.41271288284,1224.7471727857,1851.02863376416,10,"treatment",1815.87619047619,1613.51666666667,12.5307112458702
"3815","T052_2017",1,1,0,0,"T052","2017-08-29","2017-06-30",2017,-38.69016599,143.484478,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.81232881546021,1.36979675292969,270.684722900391,8.78970146179199,12.4139,1517.2712,1,3649.02215123326,1377.98090904375,2189.04831321057,0,"treatment",1826.64545454545,1642.58863636364,11.2060381901513
"3816","T052_2018",0,1,0,0,"T052","2018-09-11","2018-07-04",2018,-38.69016599,143.484478,"otways","matt",69,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.81232881546021,1.36979675292969,270.684722900391,8.78970146179199,12.4139,1517.2712,1,3649.02215123326,1377.98090904375,2189.04831321057,10,"treatment",1752.94,1655.96,5.78060798900652
"3817","T052_2019",0,1,0,0,"T052","2019-09-08","2019-06-10",2019,-38.6903,143.4846,"otways","matt",90,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.5815896987915,1.02490615844727,268.944702148438,8.78970146179199,12.4139,1517.2712,1,3649.02215123326,1377.98090904375,2189.04831321057,10,"treatment",1815.68571428571,1613.27941176471,12.5354234551609
"3818","T053_2017",0,1,0,0,"T053","2017-08-29","2017-06-30",2017,-38.69444504,143.483911,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.34299612045288,2.07181358337402,241.77229309082,8.78970146179199,12.4139,1517.2712,1,3919.80243563185,1582.2069488435,2440.55415406467,0,"treatment",1810.725,1630.76875,11.0476089812491
"3819","T053_2018",0,1,0,0,"T053","2018-09-11","2018-07-04",2018,-38.69444504,143.483911,"otways","matt",69,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.34299612045288,2.07181358337402,241.77229309082,8.78970146179199,12.4139,1517.2712,1,3919.80243563185,1582.2069488435,2440.55415406467,11,"treatment",1716.79642857143,1620.00535714286,5.89975636963866
"3820","T053_2019",0,1,0,0,"T053","2019-09-08","2019-06-10",2019,-38.6944,143.4839,"otways","matt",90,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.34299612045288,1.76630973815918,244.136947631836,8.78970146179199,12.4139,1517.2712,1,3919.80243563185,1582.2069488435,2440.55415406467,11,"treatment",1779.54756097561,1580.8993902439,12.5438399289492
"3821","T054_2017",1,0,0,0,"T054","2017-08-29","2017-06-27",2017,-38.70422203,143.485765,"otways","matt",63,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.11473417282104,3.10626220703125,246.839462280273,8.18831634521484,12.7131,1357.5923,1,4327.05546450231,2522.15808283427,3385.49964491477,0,"treatment",1801.34545454545,1619.03636363636,11.272766525751
"3822","T054_2018",0,0,0,0,"T054","2018-09-12","2018-07-03",2018,-38.70422001,143.485764,"otways","matt",71,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.11473417282104,3.10626220703125,246.839462280273,8.18831634521484,12.7131,1357.5923,1,4327.05546450231,2522.15808283427,3385.49964491477,9,"treatment",1798.3125,1674.1625,7.37234062257708
"3823","T054_2019",0,1,0,0,"T054","2019-09-11","2019-06-18",2019,-38.7042,143.4858,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,5.9983024597168,3.10626220703125,246.839462280273,8.18831634521484,12.7131,1357.5923,1,4327.05546450231,2522.15808283427,3385.49964491477,9,"treatment",1852.98260869565,1643.40652173913,12.7577171335607
"3824","T055_2017",1,0,0,0,"T055","2017-08-29","2017-06-27",2017,-38.70743598,143.485186,"otways","matt",63,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.96386861801147,1.57303047180176,235.032745361328,8.18831634521484,12.9053,1262.8486,1,4211.76247754449,2797.73984182228,3653.46003792407,0,"treatment",1765.25,1596.3625,10.6165529289047
"3825","T055_2018",0,1,0,0,"T055","2018-09-12","2018-07-03",2018,-38.70730497,143.485306,"otways","matt",71,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.35914421081543,1.06302833557129,237.387939453125,8.18831634521484,12.9053,1262.8486,1,4211.76247754449,2797.73984182228,3653.46003792407,9,"treatment",1744.15172413793,1634.74310344828,6.6022028904644
"3826","T055_2019",0,0,0,0,"T055","2019-09-11","2019-06-18",2019,-38.7073,143.4853,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.35914421081543,1.06302833557129,237.387939453125,8.18831634521484,12.9053,1262.8486,1,4211.76247754449,2797.73984182228,3653.46003792407,9,"treatment",1832.63846153846,1628.84807692308,12.5119465272475
"3827","T062_2017",0,1,0,0,"T062","2017-08-29","2017-06-30",2017,-38.68962896,143.489626,"otways","matt",60,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,6.48113584518433,4.59286499023438,255.397598266602,8.75645160675049,12.4139,1517.2712,1,3429.04482416254,1747.96172632707,2504.50249217808,0,"treatment",1819.38571428571,1646.1,10.525677964748
"3828","T062_2018",0,0,1,0,"T062","2018-09-11","2018-07-04",2018,-38.68934397,143.489581,"otways","matt",69,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,6.78062725067139,3.09658813476562,254.881973266602,8.75645160675049,12.4139,1517.2712,1,3429.04482416254,1747.96172632707,2504.50249217808,10,"treatment",1757.05866666667,1648.898,6.47855945690163
"3829","T062_2019",0,1,0,0,"T062","2019-09-08","2019-06-10",2019,-38.6893,143.4896,"otways","matt",90,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.78062725067139,3.09658813476562,254.881973266602,8.75645160675049,12.4139,1517.2712,1,3429.04482416254,1747.96172632707,2504.50249217808,10,"treatment",1851.23404255319,1640.05425531915,12.8784621916324
"3830","T063_2017",0,1,0,0,"T063","2017-08-29","2017-06-30",2017,-38.69384003,143.491016,"otways","matt",60,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,6.59466505050659,1.58620262145996,226.728332519531,8.48281955718994,12.4139,1517.2712,1,3820.86770317407,2053.85503521599,2871.89393584408,0,"treatment",1790.4,1608.70833333333,11.3293338619178
"3831","T063_2018",0,1,0,0,"T063","2018-09-11","2018-07-04",2018,-38.69381002,143.490899,"otways","matt",69,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,6.4845290184021,1.62407302856445,228.013824462891,8.48281955718994,12.4139,1517.2712,1,3820.86770317407,2053.85503521599,2871.89393584408,12,"treatment",1772.07368421053,1660.59210526316,6.67155385574657
"3832","T063_2019",0,1,0,0,"T063","2019-09-08","2019-06-10",2019,-38.6938,143.4909,"otways","matt",90,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.4845290184021,1.62407302856445,228.013824462891,8.48281955718994,12.4139,1517.2712,1,3820.86770317407,2053.85503521599,2871.89393584408,12,"treatment",1813.71272727273,1609.03454545455,12.7056530151483
"3833","T064_2018",1,1,0,0,"T064","2018-09-12","2018-07-03",2018,-38.70415203,143.49361,"otways","matt",71,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.27540969848633,2.95551300048828,262.116394042969,8.48281955718994,12.8221,1294.0479,1,4829.38740055293,2941.93347070072,3806.33575929474,8,"treatment",1735.325,1619.4375,7.07483446802294
"3834","T064_2019",1,1,0,0,"T064","2019-09-11","2019-06-18",2019,-38.7042,143.4936,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.27540969848633,2.3325309753418,264.968597412109,8.48281955718994,12.8221,1294.0479,1,4829.38740055293,2941.93347070072,3806.33575929474,8,"treatment",1845.65571428571,1635.10714285714,12.8712688182013
"3835","T065_2017",0,0,0,0,"T065","2017-08-29","2017-06-23",2017,-38.70586404,143.493155,"otways","matt",67,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,6.3596019744873,2.91731452941895,236.272766113281,8.18831634521484,12.9053,1262.8486,1,4689.34965557274,3050.37923386901,3916.96598492731,0,"treatment",1774.85,1584.65,12.0224676794633
"3836","T065_2018",0,0,0,0,"T065","2018-09-12","2018-07-03",2018,-38.70584601,143.493138,"otways","matt",71,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,6.3596019744873,2.91731452941895,236.272766113281,8.18831634521484,12.9053,1262.8486,1,4689.34965557274,3050.37923386901,3916.96598492731,8,"treatment",1751.85,1638.56875,6.84729337274138
"3837","T065_2019",0,0,0,0,"T065","2019-09-11","2019-06-18",2019,-38.7058,143.4931,"otways","matt",85,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.3596019744873,2.88312721252441,238.218948364258,8.18831634521484,12.9053,1262.8486,1,4689.34965557274,3050.37923386901,3916.96598492731,8,"treatment",1757.9,1570.51428571429,11.9292004820551
"3838","T074_2017",1,0,0,0,"T074","2017-08-29","2017-06-23",2017,-38.70499601,143.501174,"otways","matt",67,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.46859931945801,2.74648094177246,245.879058837891,8.48281955718994,12.8221,1294.0479,1,4658.57080390299,3484.7952424355,4216.47180928293,0,"treatment",1804.77272727273,1621.46590909091,11.33835916365
"3839","T074_2018",0,0,0,0,"T074","2018-09-12","2018-07-02",2018,-38.70502098,143.501134,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.46859931945801,2.8343448638916,250.213287353516,8.48281955718994,12.5485,1449.2529,1,4658.57080390299,3484.7952424355,4216.47180928293,8,"treatment",1789.05714285714,1663.91428571429,7.46426466214716
"3840","T074_2019",0,1,0,0,"T074","2019-09-11","2019-06-18",2019,-38.705,143.5011,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.46859931945801,2.8343448638916,250.213287353516,8.48281955718994,12.5485,1449.2529,1,4658.57080390299,3484.7952424355,4216.47180928293,8,"treatment",1706.96363636364,1509.55454545455,13.0795739684373
"3841","T075_2017",1,0,0,0,"T075","2017-08-29","2017-06-23",2017,-38.70757797,143.504473,"otways","matt",67,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,8.10050678253174,2.03766822814941,249.773056030273,7.30357265472412,12.3585,1545.4286,1,4354.95531928731,3889.75741424237,4308.51012212079,0,"treatment",1781.8829787234,1598.9670212766,11.4600814357253
"3842","T075_2018",0,1,0,0,"T075","2018-09-13","2018-07-02",2018,-38.70757504,143.504442,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,8.10050678253174,2.03766822814941,249.773056030273,7.30357265472412,12.3585,1545.4286,1,4354.95531928731,3889.75741424237,4308.51012212079,7,"treatment",1650.28717948718,1575.98461538462,4.66994886019388
"3843","T075_2019",0,0,0,0,"T075","2019-09-11","2019-06-21",2019,-38.7076,143.5044,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,8.10050678253174,2.12076950073242,247.855194091797,7.30357265472412,12.3585,1545.4286,1,4354.95531928731,3889.75741424237,4308.51012212079,7,"treatment",1835.62,1631.09,12.5416259666861
"3844","T078_2017",0,1,0,0,"T078","2017-08-28","2017-06-27",2017,-38.72783401,143.503053,"otways","matt",62,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,7.04714250564575,4.06706619262695,256.644897460938,7.33988285064697,12.6076,1427.6979,1,2123.04028309554,2634.98597000912,2071.19677883203,0,"treatment",1744.55,1568.775,11.2339829974004
"3845","T078_2018",0,1,0,0,"T078","2018-09-13","2018-07-03",2018,-38.72783401,143.503053,"otways","matt",72,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,7.04714250564575,4.06706619262695,256.644897460938,7.33988285064697,12.6076,1427.6979,1,2123.04028309554,2634.98597000912,2071.19677883203,4,"treatment",1713.43953488372,1616.26046511628,5.9462532419154
"3846","T078_2019",0,0,0,0,"T078","2019-09-11","2019-06-21",2019,-38.7278,143.5031,"otways","matt",82,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.7777099609375,3.7454719543457,259.244232177734,7.33988285064697,12.6076,1427.6979,1,2123.04028309554,2634.98597000912,2071.19677883203,4,"treatment",1696.4,1496.35,13.3691983827314
"3847","T080_2017",0,1,0,0,"T080","2017-08-28","2017-06-29",2017,-38.74038901,143.502742,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.97596406936646,0.976436614990234,270.09765625,6.63799715042114,12.9179,1274.3739,1,769.615482600116,1243.05008670554,705.029652955229,0,"treatment",1827.7,1629.45,12.1394558349986
"3848","T080_2018",0,1,0,0,"T080","2018-09-13","2018-07-03",2018,-38.74044399,143.502835,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.18766593933105,0.908653259277344,269.2744140625,6.63799715042114,12.9179,1274.3739,1,769.615482600116,1243.05008670554,705.029652955229,3,"treatment",1769.52666666667,1655.445,6.84165941304532
